order_id,order_no,trandate,customer,line_no,item,quantity,rate,amount
7369,2361,7/11/2017,444489 CertiVox Systems,2,New Engineering,-48,80,-3840
7369,2361,7/11/2017,444489 CertiVox Systems,3,New Construction,-44,50,-2200
7369,2361,7/11/2017,444489 CertiVox Systems,4,New Safety,-40,80,-3200
7369,2361,7/11/2017,444489 CertiVox Systems,5,Sub Total: Labor,,,-11960
7369,2361,7/11/2017,444489 CertiVox Systems,6,"New Anchor bolt (1/2""dia x12"")",-200,14,-2800
7369,2361,7/11/2017,444489 CertiVox Systems,7,New Linksys Wireless-AC Universal Media Connector,-100,145,-14500
7369,2361,7/11/2017,444489 CertiVox Systems,8,New Linksys Dual-Band AC1200 Wireless USB Adapter,-75,330,-24750
7369,2361,7/11/2017,444489 CertiVox Systems,9,New Antenna GSM 2877X28,-5,3150,-15750
7369,2361,7/11/2017,444489 CertiVox Systems,10,Sub Total: Materials,,,-57800
7369,2361,7/11/2017,444489 CertiVox Systems,11,New Linksys 4-Port Dual-Band N Entertainment Bridge,-1,2500,-2500
7369,2361,7/11/2017,444489 CertiVox Systems,12,Subcontracting,-1,7500,-7500
7369,2361,7/11/2017,444489 CertiVox Systems,13,Sub Total: Other Services,,,-10000
7369,2361,7/11/2017,444489 CertiVox Systems,14,S-GB,-1,20,-15952
2666,2320,7/11/2017,444380 Spyder Consulting,1,Training,-100,140,-14000
2666,2320,7/11/2017,444380 Spyder Consulting,2,-Not Taxable-,0,0,0
2299,2315,7/11/2017,444554 Atlas Communication,1,Design Work,-34,120,-4080
2299,2315,7/11/2017,444554 Atlas Communication,2,Engineering,-48,120,-5760
2299,2315,7/11/2017,444554 Atlas Communication,3,Construction,-44,75,-3300
2299,2315,7/11/2017,444554 Atlas Communication,4,Safety,-40,113,-4520
2299,2315,7/11/2017,444554 Atlas Communication,5,Sub Total: Labor,,,-17660
2299,2315,7/11/2017,444554 Atlas Communication,6,"Anchor bolt (1/2""dia x12"")",-200,19.87,-3974
2299,2315,7/11/2017,444554 Atlas Communication,7,Linksys Wireless-AC Universal Media Connector,-100,209.4,-20940
2299,2315,7/11/2017,444554 Atlas Communication,8,Linksys Dual-Band AC1200 Wireless USB Adapter,-75,467.23,-35042.25
2299,2315,7/11/2017,444554 Atlas Communication,9,Antenna GSM 2877X28,-5,4497,-22485
2299,2315,7/11/2017,444554 Atlas Communication,10,Sub Total: Materials,,,-82441.25
2299,2315,7/11/2017,444554 Atlas Communication,11,Linksys 4-Port Dual-Band N Entertainment Bridge,-1,,-2500
2299,2315,7/11/2017,444554 Atlas Communication,12,SubContractor Services,-1,,-5000
2299,2315,7/11/2017,444554 Atlas Communication,13,Sub Total: Other Services,,,-7500
2299,2315,7/11/2017,444554 Atlas Communication,14,-Not Taxable-,0,0,0
1733,2246,7/11/2017,444503 Podolski Inc.,1,Design & Planning,-65,313.85,-20400
1733,2246,7/11/2017,444503 Podolski Inc.,2,Software Implementation,-50,160.74,-8037
1733,2246,7/11/2017,444503 Podolski Inc.,3,Integration,-80,266.89,-21351.2
1733,2246,7/11/2017,444503 Podolski Inc.,4,S-DE,-1,19,-9460.06
1236,2120,7/11/2017,"445235 Bosch, München",1,dlinkgo 5-Port Fast Ethernet Desktop Switch,-1,674.5,-674.5
1236,2120,7/11/2017,"445235 Bosch, München",2,1 Year Warranty - Over $500,-1,150,-150
1236,2120,7/11/2017,"445235 Bosch, München",3,S-DE,-1,10,-82.45
1235,2119,7/11/2017,"445235 Bosch, München",1,Linksys Wireless Access Point N501,-1,578,-578
1235,2119,7/11/2017,"445235 Bosch, München",2,S-DE,-1,10,-57.8
1232,2117,7/11/2017,444495 Fitsu Designs,1,Linksys Wireless Access Point N501,-1,110000,-110000
1232,2117,7/11/2017,444495 Fitsu Designs,2,消費税,-1,5,-5500
7940,2366,6/11/2017,444489 CertiVox Systems,1,Fiber Cable Installation Project (UK4),-1,53000,-53000
7940,2366,6/11/2017,444489 CertiVox Systems,2,S-GB,-1,20,-10600
2669,2321,6/11/2017,444554 Atlas Communication,1,Fiber Cable Installation Project (UC4),-1,75454,-75454
2669,2321,6/11/2017,444554 Atlas Communication,2,-Not Taxable-,0,0,0
592,2075,6/11/2017,444643 Gilchrist Pty Ltd,1,Single User License Subscription-DNU,-1,,-120000
592,2075,6/11/2017,444643 Gilchrist Pty Ltd,2,Support - Platinum (1 Year),-1,,-12000
592,2075,6/11/2017,444643 Gilchrist Pty Ltd,3,Desktop Cleaning Services,-1,,-60000
592,2075,6/11/2017,444643 Gilchrist Pty Ltd,4,NCF-AU,-1,0,0
587,2074,6/11/2017,445126 Toyo Systems,1,Gold Support,-1,,-20000000
587,2074,6/11/2017,445126 Toyo Systems,2,消費税,-1,5,-1000000
583,2073,6/11/2017,445102 Riso Products,1,Gold Support,-1,,-35000000
583,2073,6/11/2017,445102 Riso Products,2,消費税,-1,5,-1750000
1542,2199,5/11/2017,444872 James Crocket and Sons,1,Subscriptions,-1,200,-200
1542,2199,5/11/2017,444872 James Crocket and Sons,2,VAT,-1,17.5,-35
821,2086,5/11/2017,445083 Karstadt Quelle,1,Add On support for Cisco Routers,-2,78,-156
821,2086,5/11/2017,445083 Karstadt Quelle,2,S-DE,-1,10,-15.6
579,2072,5/11/2017,445062 Aussie Pty Ltd,1,Gold Support,-1,,-215000
579,2072,5/11/2017,445062 Aussie Pty Ltd,2,TS-AU,-1,10,-21500
6912,2343,4/11/2017,444845 A Plus Stationers,1,Consulting,-1,48000,-48000
6912,2343,4/11/2017,444845 A Plus Stationers,2,TS-AU,-1,10,-4800
6909,2342,4/11/2017,445374 Howard Johnson & Co,1,Business analysis,-75,125.552,-9416.4
6909,2342,4/11/2017,445374 Howard Johnson & Co,2,TS-AU,-1,10,-941.64
1736,2247,4/11/2017,444634 Avery Systems,1,Design & Planning,-80,357.81,-28625
1736,2247,4/11/2017,444634 Avery Systems,2,Integration,-97,266.89,-25888.33
1736,2247,4/11/2017,444634 Avery Systems,3,S-DE,-1,19,-10357.29
1540,2198,4/11/2017,444529 HTI Corporation,1,Fulfillable Implementation Services,-1,42180.47,-42180.47
1540,2198,4/11/2017,444529 HTI Corporation,2,消費税,-1,5,-2109.02
1539,2197,4/11/2017,445102 Riso Products,1,Implementation Services,-1,42176.62000000001,-42176.62
1539,2197,4/11/2017,445102 Riso Products,2,消費税,-1,5,-2108.83
1538,2196,4/11/2017,445126 Toyo Systems,1,Business analysis,-1,12645.69,-12645.69
1538,2196,4/11/2017,445126 Toyo Systems,2,消費税,-1,5,-632.28
1537,2195,4/11/2017,444495 Fitsu Designs,1,Consulting,-12,21076.11,-252913.32
1537,2195,4/11/2017,444495 Fitsu Designs,2,消費税,-1,5,-12645.67
1530,2192,4/11/2017,445214 Century Funding,1,Consulting,-73,600,-43800
1530,2192,4/11/2017,445214 Century Funding,2,-Not Taxable-,0,0,0
1528,2191,4/11/2017,444871 TAP Software,1,Maintenance (W/VSOE Pricing),-1,,-115000
1528,2191,4/11/2017,444871 TAP Software,2,-Not Taxable-,0,0,0
1357,2139,4/11/2017,445057 Baxter & Co.,1,8-Port Fast Ethernet Unmanaged Metal Desktop Switch,-10,0,-10000
1357,2139,4/11/2017,445057 Baxter & Co.,2,Volume Discount,,-50,5000
1357,2139,4/11/2017,445057 Baxter & Co.,3,VAT,-1,17.5,-875
21221,2415,3/11/2017,444681 Initech,1,Advanced Training,-40,200,-8000
21221,2415,3/11/2017,444681 Initech,2,-Not Taxable-,0,0,0
21119,2414,3/11/2017,445466 Benson Health,1,Subscription License,-1,36000,-36000
21119,2414,3/11/2017,445466 Benson Health,2,Maintenance Agreement,-1,12000,-12000
21119,2414,3/11/2017,445466 Benson Health,3,-Not Taxable-,0,0,0
19716,2404,3/11/2017,445420 Dench Services,1,Dell PowerEdge Blade Server,-1,2150,-2150
19716,2404,3/11/2017,445420 Dench Services,2,Australia eParcel,-1,6.95,-6.95
19716,2404,3/11/2017,445420 Dench Services,3,TS-AU,-1,10,-215.7
6897,2339,3/11/2017,444444 Ghetti Ltd.,1,Consulting,-40,200,-8000
6897,2339,3/11/2017,444444 Ghetti Ltd.,2,Data migration,-55,125,-6875
6897,2339,3/11/2017,444444 Ghetti Ltd.,3,Testing,-40,160,-6400
6897,2339,3/11/2017,444444 Ghetti Ltd.,4,Training,-50,140,-7000
6897,2339,3/11/2017,444444 Ghetti Ltd.,5,TS-AU,-1,10,-2827.5
6886,2337,3/11/2017,445331 Aventura,1,Integration,-1,138700,-138700
6886,2337,3/11/2017,445331 Aventura,2,TS-AU,-1,10,-13870
1524,2189,3/11/2017,444634 Avery Systems,1,Business analysis,-25,2000,-50000
1524,2189,3/11/2017,444634 Avery Systems,2,S-DE,-1,19,-9500
1522,2188,3/11/2017,444713 Jupiter Technolgy,1,Trend Micro Titanium Internet Security,-1,166000,-166000
1522,2188,3/11/2017,444713 Jupiter Technolgy,2,-Not Taxable-,0,0,0
1517,2186,3/11/2017,"444384 BASF, Düsseldorf",1,Consulting,-180,700,-126000
1517,2186,3/11/2017,"444384 BASF, Düsseldorf",2,S-DE,-1,19,-23940
1515,2185,3/11/2017,"444775 Siemens, Karlsruhe",1,Trend Micro Titanium Internet Security,-10,5600,-56000
1515,2185,3/11/2017,"444775 Siemens, Karlsruhe",2,S-DE,-1,19,-10640
1513,2184,3/11/2017,445265 Wayss & Freytag,1,Trend Micro SafeSync,-75,1325,-99375
1513,2184,3/11/2017,445265 Wayss & Freytag,2,S-DE,-1,19,-18881.25
1511,2183,3/11/2017,444503 Podolski Inc.,1,Trend Micro Titanium Internet Security,-98,1400,-137200
1511,2183,3/11/2017,444503 Podolski Inc.,2,S-DE,-1,19,-26068
1509,2182,3/11/2017,"444384 BASF, Düsseldorf",1,Maintenance (W/VSOE Pricing),-1,241000,-241000
1509,2182,3/11/2017,"444384 BASF, Düsseldorf",2,S-DE,-1,19,-45790
1507,2181,3/11/2017,444901 Waste Management Systems,1,Trend Micro Titanium Internet Security,-10,5000,-50000
1507,2181,3/11/2017,444901 Waste Management Systems,2,S-DE,-1,19,-9500
9521,2374,2/11/2017,445112 Keller PR,1,Single User License Subscription-DNU,-1,150,-150
7333,2353,2/11/2017,444834 Avecto Technology,1,Integration,-1,97000,-97000
7333,2353,2/11/2017,444834 Avecto Technology,2,S-GB,-1,20,-19400
1690,2241,2/11/2017,444853 Antler Office,1,Design & Planning,-90,198.61,-17875
1690,2241,2/11/2017,444853 Antler Office,2,Software Implementation,-38,126.22,-4796.36
1690,2241,2/11/2017,444853 Antler Office,3,Integration,-54,210,-11340
1690,2241,2/11/2017,444853 Antler Office,4,VAT,-1,17.5,-5951.87
1629,2231,2/11/2017,445052 Altima Technology,1,Integration,-1,138700,-138700
1629,2231,2/11/2017,445052 Altima Technology,2,-Not Taxable-,0,0,0
1500,2178,2/11/2017,445265 Wayss & Freytag,1,Maintenance (W/VSOE Pricing),-5,30000,-150000
1500,2178,2/11/2017,445265 Wayss & Freytag,2,S-DE,-1,19,-28500
1498,2177,2/11/2017,"445001 Mercedes, Stuttgart",1,Maintenance (W/VSOE Pricing),-1,10251.65,-10251.65
1498,2177,2/11/2017,"445001 Mercedes, Stuttgart",2,S-DE,-1,19,-1947.81
1493,2176,2/11/2017,"444775 Siemens, Karlsruhe",1,Maintenance (W/VSOE Pricing),-1,69856.65,-6985.65
1493,2176,2/11/2017,"444775 Siemens, Karlsruhe",2,S-DE,-1,19,-1327.27
1490,2175,2/11/2017,445126 Toyo Systems,1,Fulfillable Perpetual SW Maintenance & Support,-5,21111.61,-105558.05
1490,2175,2/11/2017,445126 Toyo Systems,2,Consulting,-69,21076.11,-1454251.59
1490,2175,2/11/2017,445126 Toyo Systems,3,消費税,-1,5,-77990.48
1488,2174,2/11/2017,444832 Neova Group,1,Software Design,-1,9856475,-9856475
1488,2174,2/11/2017,444832 Neova Group,2,消費税,-1,5,-492823.75
1486,2173,2/11/2017,445224 Gtech Ltd.,1,Implementation Services,-12,42176.62000000001,-506119.44
1486,2173,2/11/2017,445224 Gtech Ltd.,2,Support - Gold (1 Year),-12,199.99,-2399.88
1486,2173,2/11/2017,445224 Gtech Ltd.,3,消費税,-1,5,-25425.96
1484,2172,2/11/2017,444495 Fitsu Designs,1,Consulting,-78,21076.11,-1643936.58
1484,2172,2/11/2017,444495 Fitsu Designs,2,Maintenance (W/VSOE Pricing),-1,1998785.95,-1998785.95
1484,2172,2/11/2017,444495 Fitsu Designs,3,消費税,-1,5,-182136.13
1482,2171,2/11/2017,444714 Zibura Technologies,1,Fulfillable Implementation Services,-10,400,-4000
1482,2171,2/11/2017,444714 Zibura Technologies,2,Maintenance (W/VSOE Pricing),-1,56000,-56000
1482,2171,2/11/2017,444714 Zibura Technologies,3,Support - Gold (1 Year),-1,12500,-12500
1482,2171,2/11/2017,444714 Zibura Technologies,4,-Not Taxable-,0,0,0
1480,2170,2/11/2017,444446 Bain Consulting,1,Consulting,-98,200,-19600
1480,2170,2/11/2017,444446 Bain Consulting,2,Software Implementation,-1,18000,-18000
1480,2170,2/11/2017,444446 Bain Consulting,3,-Not Taxable-,0,0,0
1478,2169,2/11/2017,445332 Echo Limited,1,Maintenance (W/VSOE Pricing),-1,,-53500
1478,2169,2/11/2017,445332 Echo Limited,2,-Not Taxable-,0,0,0
1476,2168,2/11/2017,444755 Bella Moda,1,Fulfillable Implementation Services,-1,,-15000
1476,2168,2/11/2017,444755 Bella Moda,2,Support - Gold (1 Year),-1,,-20000
1476,2168,2/11/2017,444755 Bella Moda,3,-Not Taxable-,0,0,0
1474,2167,2/11/2017,444732 Meyer PR,1,Consulting,-38,200,-7600
1474,2167,2/11/2017,444732 Meyer PR,2,Sr. Software Design,-1,140,-140
1474,2167,2/11/2017,444732 Meyer PR,3,Fulfillable Perpetual SW Maintenance & Support,-1,36000,-36000
1474,2167,2/11/2017,444732 Meyer PR,4,Implementation Services,-2,400,-800
1474,2167,2/11/2017,444732 Meyer PR,5,-Not Taxable-,0,0,0
1250,2125,2/11/2017,"444384 BASF, Düsseldorf",1,Trend Micro Titanium Internet Security,-1,1150,-1150
1250,2125,2/11/2017,"444384 BASF, Düsseldorf",2,S-DE,-1,10,-115
820,2085,2/11/2017,445473 Hankteller Plus,1,Desktop Set up,-2,74.5,-149
820,2085,2/11/2017,445473 Hankteller Plus,2,S-DE,-1,10,-14.9
24532,2420,1/11/2017,445024 Globex Corp,1,Advanced Training,-40,400,-16000
24532,2420,1/11/2017,445024 Globex Corp,2,TS-AU,-1,10,-1600
24431,2419,1/11/2017,444550 Umbrella Corp,1,Maintenance Agreement,-1,25000,-25000
24431,2419,1/11/2017,444550 Umbrella Corp,2,Subscription License,-1,70000,-70000
24431,2419,1/11/2017,444550 Umbrella Corp,3,TS-AU,-1,10,-9500
24329,2418,1/11/2017,445021 Tamelectronics,1,Advanced Training,-40,250,-10000
24329,2418,1/11/2017,445021 Tamelectronics,2,S-GB,-1,20,-2000
24228,2417,1/11/2017,444552 Sonphase,1,Subscription License,-1,30000,-30000
24228,2417,1/11/2017,444552 Sonphase,2,Maintenance Agreement,-1,10000,-10000
24228,2417,1/11/2017,444552 Sonphase,3,S-GB,-1,20,-8000
21326,2416,1/11/2017,444896 Massive Dynamic,1,Advanced Training,-40,200,-8000
21326,2416,1/11/2017,444896 Massive Dynamic,2,Subscription License,-1,36000,-36000
21326,2416,1/11/2017,444896 Massive Dynamic,3,Maintenance Agreement,-1,12000,-12000
21326,2416,1/11/2017,444896 Massive Dynamic,4,Data migration,-1,60000,-60000
21326,2416,1/11/2017,444896 Massive Dynamic,5,-Not Taxable-,0,0,0
9707,2385,1/11/2017,445412 Dilley Professional Services - UK,1,3rd Party Licence,-1,524.60725,-265
9707,2385,1/11/2017,445412 Dilley Professional Services - UK,2,-Not Taxable-,0,0,0
914,2093,1/11/2017,444911 Pineapple Republic - Canada,1,Linksys Smart Wi-Fi Router EA6200,-10,26.99,-269.9
914,2093,1/11/2017,444911 Pineapple Republic - Canada,2,Linksys Smart Wi-Fi Router EA6200,-40,26.99,-1079.6
914,2093,1/11/2017,444911 Pineapple Republic - Canada,3,CA-GST only,-1,0,0
914,2093,1/11/2017,444911 Pineapple Republic - Canada,4,CA-GST only,-1,6,-80.97
386,2034,31/10/2017,445406 Bay Media Research,1,Single User License Subscription-DNU,-20,150,-24000
383,2033,31/10/2017,445406 Bay Media Research,1,Single User License Subscription-DNU,-1,150,-150
381,2032,31/10/2017,445314 Acme Control,1,Single User License Subscription-DNU,-1,150,-150
380,2031,31/10/2017,445406 Bay Media Research,1,Single User License Subscription-DNU,-1,150,-150
374,2030,31/10/2017,445406 Bay Media Research,1,Two Year Subscription Agreement,-30,2000,-60000
352,2027,31/10/2017,445052 Altima Technology,1,One Year Subscription - DNU,-1,895,-895
309,2018,31/10/2017,445052 Altima Technology,1,One Year Subscription Agreement,-4,1200,-4800
1752,2251,26/10/2017,444901 Waste Management Systems,1,Design & Planning,-32,195,-6240
1752,2251,26/10/2017,444901 Waste Management Systems,2,Integration,-91,266.89,-24286.99
1752,2251,26/10/2017,444901 Waste Management Systems,3,S-DE,-1,19,-5800.13
823,2088,26/10/2017,"444775 Siemens, Karlsruhe",1,HP Inkjet P345 Printer,-2,45,-90
823,2088,26/10/2017,"444775 Siemens, Karlsruhe",2,S-DE,-1,10,-9
437,2051,26/10/2017,445124 Hoover Supply,1,Single User License Subscription-DNU,-100,150,-15000
437,2051,26/10/2017,445124 Hoover Supply,2,Software Installation,-100,50,-5000
437,2051,26/10/2017,445124 Hoover Supply,3,Desktop Cleaning Services,-100,250,-25000
437,2051,26/10/2017,445124 Hoover Supply,4,Subtotal,,,-45000
437,2051,26/10/2017,445124 Hoover Supply,5,10% Discount,,-10,4500
19149,2401,25/10/2017,444837 Darlton Industries,1,HP XW8400 Convertible Mini-Tower Workstation,-2,3359.99,-6719.98
19149,2401,25/10/2017,444837 Darlton Industries,2,UPS,-1,12,-12
19149,2401,25/10/2017,444837 Darlton Industries,3,CA_LOS ANGELES CO_EMAR_0,-1,6.5,-437.58
19149,2401,25/10/2017,444837 Darlton Industries,4,CA_LOS ANGELES CO_EMAR_0,-1,1.5,-100.98
19149,2401,25/10/2017,444837 Darlton Industries,5,CA_LOS ANGELES CO_EMAR_0,-1,1,-67.32
436,2050,25/10/2017,444798 Hogan Software,1,Single User License Subscription-DNU,-100,150,-15000
436,2050,25/10/2017,444798 Hogan Software,2,Software Installation,-100,50,-5000
436,2050,25/10/2017,444798 Hogan Software,3,Desktop Cleaning Services,-100,250,-25000
436,2050,25/10/2017,444798 Hogan Software,4,Subtotal,,,-45000
436,2050,25/10/2017,444798 Hogan Software,5,10% Discount,,-10,4500
433,2049,25/10/2017,445378 Data.com,1,Single User License Subscription-DNU,-1,150,-150
433,2049,25/10/2017,445378 Data.com,2,Software Installation,-1,50,-50
433,2049,25/10/2017,445378 Data.com,3,Desktop Cleaning Services,-1,250,-250
433,2049,25/10/2017,445378 Data.com,4,Subtotal,,,-450
433,2049,25/10/2017,445378 Data.com,5,10% Discount,,-10,45
426,2046,25/10/2017,445003 Baxter Venture Capital,1,Gold Support,-1,5000,-5000
425,2045,25/10/2017,445218 BBM Company,1,Software Design - DNU,-1,120,-8000
424,2044,25/10/2017,444615 L.E. & Sons,1,One Year Subscription Agreement,-12,1200,0
422,2043,25/10/2017,444533 Dairy Professionals,1,Gold Support,-100,5000,-100000
7393,2364,23/10/2017,445448 Arqiva,1,Subscription License,-12,770,-9240
7393,2364,23/10/2017,445448 Arqiva,2,Subscription Maint & Support,-12,245,-2940
7393,2364,23/10/2017,445448 Arqiva,3,Consulting,-16,140,-2240
7393,2364,23/10/2017,445448 Arqiva,4,Business analysis,-64,80,-5120
7393,2364,23/10/2017,445448 Arqiva,5,Project management,-48,140,-6720
7393,2364,23/10/2017,445448 Arqiva,6,Training,-24,100,-2400
7393,2364,23/10/2017,445448 Arqiva,7,Development,-162,150,-24300
7393,2364,23/10/2017,445448 Arqiva,8,S-GB,-1,20,-10592
6875,2335,23/10/2017,445188 Cooper Software,1,Subscription License,-12,1100,-13200
6875,2335,23/10/2017,445188 Cooper Software,2,Subscription Maint & Support,-12,350,-4200
6875,2335,23/10/2017,445188 Cooper Software,3,Consulting,-16,200,-3200
6875,2335,23/10/2017,445188 Cooper Software,4,Business analysis,-64,120,-7680
6875,2335,23/10/2017,445188 Cooper Software,5,Project management,-48,200,-9600
6875,2335,23/10/2017,445188 Cooper Software,6,Training,-24,140,-3360
6875,2335,23/10/2017,445188 Cooper Software,7,Development,-162,220,-35640
6875,2335,23/10/2017,445188 Cooper Software,8,-Not Taxable-,0,0,0
1534,2194,23/10/2017,444636 Choice Production,1,Business analysis,-5,2300,-11500
1534,2194,23/10/2017,444636 Choice Production,2,Maintenance Agreement,-5,10000,-50000
1534,2194,23/10/2017,444636 Choice Production,3,Fulfillable Implementation Services,-5,15000,-75000
1534,2194,23/10/2017,444636 Choice Production,4,-Not Taxable-,0,0,0
362,2029,22/10/2017,444361 Crown Solutions,1,One Year Subscription - DNU,-20,895,-17900
358,2028,22/10/2017,445406 Bay Media Research,1,One Year Subscription - DNU,-10,895,-8950
88,2007,22/10/2017,444727 Venture Capital Inc.,1,Web Analytics Page Reports,-60000,0.1,-6000
1578,2217,21/10/2017,445212 James Cropper Plc,1,Two year subscription,-1,765.442,-92680.33
1578,2217,21/10/2017,445212 James Cropper Plc,2,VAT,-1,17.5,-16219.06
1505,2180,21/10/2017,445043 Best Buy Software,1,Trend Micro Titanium Internet Security,-1,,-250000
1505,2180,21/10/2017,445043 Best Buy Software,2,-Not Taxable-,0,0,0
19148,2400,20/10/2017,444837 Darlton Industries,1,Inlight Filament Style 2w LED Bent Tip Candle Bulb E14/SES,-1,2000,-2000
19148,2400,20/10/2017,444837 Darlton Industries,2,Network Switch - Router Installation,-1,7980,-7980
19148,2400,20/10/2017,444837 Darlton Industries,3,UPS Ground,-1,5.99,-5.99
19148,2400,20/10/2017,444837 Darlton Industries,4,CA_LOS ANGELES CO_EMAR_0,-1,1,-99.8
19148,2400,20/10/2017,444837 Darlton Industries,5,CA_LOS ANGELES CO_EMAR_0,-1,6.5,-648.7
19148,2400,20/10/2017,444837 Darlton Industries,6,CA_LOS ANGELES CO_EMAR_0,-1,1.5,-149.7
1586,2221,20/10/2017,445211 Maurice Lay Distributors,1,Two year subscription,-1,765.442,-765.44
1586,2221,20/10/2017,445211 Maurice Lay Distributors,2,UNDEF-GB,-1,0,0
1519,2187,20/10/2017,444503 Podolski Inc.,1,Maintenance (W/VSOE Pricing),-1,450000,-450000
1519,2187,20/10/2017,444503 Podolski Inc.,2,S-DE,-1,19,-85500
306,2017,17/10/2017,445052 Altima Technology,1,One Year Subscription - DNU,-100,895,-89500
9209,2373,16/10/2017,444889 Antalis Group,1,Consulting,-1,65000,-65000
9209,2373,16/10/2017,444889 Antalis Group,2,S-GB,-1,20,-13000
9204,2372,16/10/2017,445264 Art In Forms,1,Consulting,-1,120000,-120000
9204,2372,16/10/2017,445264 Art In Forms,2,TS-AU,-1,10,-12000
8997,2371,16/10/2017,445401 Abbott Inc.,1,Consulting,-1,100000,-100000
8997,2371,16/10/2017,445401 Abbott Inc.,2,-Not Taxable-,0,0,0
1526,2190,16/10/2017,444634 Avery Systems,1,Consulting,-560,600,-336000
1526,2190,16/10/2017,444634 Avery Systems,2,S-DE,-1,19,-63840
1594,2225,15/10/2017,445267 J R Compton,1,One year subscription,-5,458.157,-36304.68
1594,2225,15/10/2017,445267 J R Compton,2,VAT,-1,17.5,-6353.32
1588,2222,15/10/2017,444956 Sappi Nash Mills,1,Two year subscription,-15,765.442,-105098.66
1588,2222,15/10/2017,444956 Sappi Nash Mills,2,VAT,-1,17.5,-18392.26
1580,2218,15/10/2017,444710 Moorcraft,1,Two year subscription,-1,765.442,-87573.95
1580,2218,15/10/2017,444710 Moorcraft,2,VAT,-1,17.5,-15325.44
977,2106,15/10/2017,444843 Mind the Gap - Canada,1,Linksys Smart Wi-Fi Router EA6200,-20,26.99,-539.8
977,2106,15/10/2017,444843 Mind the Gap - Canada,2,McGeever Firewall 6.0 Standard,-1,68,-68
977,2106,15/10/2017,444843 Mind the Gap - Canada,3,Laptop Repair,-22,73.99,-1627.78
977,2106,15/10/2017,444843 Mind the Gap - Canada,4,CA-GST only,-1,0,0
977,2106,15/10/2017,444843 Mind the Gap - Canada,5,CA-GST only,-1,6,-134.13
961,2101,15/10/2017,445115 Mind the Gap - US East,1,Linksys Smart Wi-Fi Router EA6200,-20,27.5,-550
961,2101,15/10/2017,445115 Mind the Gap - US East,2,-Not Taxable-,0,0,0
558,2070,15/10/2017,444592 Brookfield Systems,1,Service Item,-1,15000,-350000
552,2069,15/10/2017,445052 Altima Technology,1,License - Enterprise,-1,120000,-120000
552,2069,15/10/2017,445052 Altima Technology,2,Maintenance (w/VSOE Pricing),-1,0,0
552,2069,15/10/2017,445052 Altima Technology,3,Desktop Cleaning Services,-1,25000,-25000
1503,2179,14/10/2017,444563 Brook Systems,1,Maintenance (W/VSOE Pricing),-1,,-150752
1503,2179,14/10/2017,444563 Brook Systems,2,-Not Taxable-,0,0,0
342,2024,14/10/2017,444506 Z Inc.,1,One Year Subscription Agreement,-100,1200,-120000
342,2024,14/10/2017,444506 Z Inc.,2,Desktop Cleaning Services,-1,,-50000
339,2023,14/10/2017,445189 Brown Systems,1,Desktop Cleaning Services,-1,250,-18500
16169,2393,13/10/2017,445420 Dench Services,1,Network Switch - Router Installation,-1,10370,-10370
16169,2393,13/10/2017,445420 Dench Services,2,Inlight Filament Style 2w LED Bent Tip Candle Bulb E14/SES,-1,2600,-2600
16169,2393,13/10/2017,445420 Dench Services,3,Australia eParcel,-1,6.95,-6.95
16169,2393,13/10/2017,445420 Dench Services,4,TS-AU,-1,10,-1297.7
1532,2193,13/10/2017,445139 Complex Solutions,1,Fulfillable Perpetual SW Maintenance & Support,-18,3000,-54000
1532,2193,13/10/2017,445139 Complex Solutions,2,-Not Taxable-,0,0,0
349,2026,13/10/2017,445030 Nelson Software,1,One Year Subscription - DNU,-1,895,-895
336,2021,13/10/2017,444497 BBB1 Inc,1,One Year Subscription Agreement,-1,1200,-1200
289,2015,13/10/2017,445052 Altima Technology,1,One Year Subscription - DNU,-10,895,-8950
289,2015,13/10/2017,445052 Altima Technology,2,Support - Silver (60 Days),-1,900,-900
55,2004,13/10/2017,445160 McGurk Prospect Mining,1,Business Analysis - DNU,-30,145,-800
55,2004,13/10/2017,445160 McGurk Prospect Mining,2,Functional Requirements - DNU,-26,75,-1950
55,2004,13/10/2017,445160 McGurk Prospect Mining,3,Software Design - DNU,-30,140,-4200
55,2004,13/10/2017,445160 McGurk Prospect Mining,4,Software Development,-30,110,-3300
55,2004,13/10/2017,445160 McGurk Prospect Mining,5,Bug Fixing,-20,125,-2500
55,2004,13/10/2017,445160 McGurk Prospect Mining,6,Test Planning,-10,85,-850
55,2004,13/10/2017,445160 McGurk Prospect Mining,7,Software Testing,-100,65,-6500
55,2004,13/10/2017,445160 McGurk Prospect Mining,8,10% Discount,,-10,650
170,2012,12/10/2017,445060 Great Lakes Software,1,One Year Subscription Agreement,-10,1200,-12000
170,2012,12/10/2017,445060 Great Lakes Software,2,Software Installation,-1,1200,-1200
536,2067,11/10/2017,445052 Altima Technology,1,VSOE Software Bundle,-1,,
536,2067,11/10/2017,445052 Altima Technology,2,License - Enterprise,-1,120000,-120000
536,2067,11/10/2017,445052 Altima Technology,3,Maintenance (w/VSOE Pricing),-1,0,0
536,2067,11/10/2017,445052 Altima Technology,4,End of Group,,,-120000
346,2025,11/10/2017,445052 Altima Technology,1,Business Analysis - DNU,-1,120,-12000
166,2011,11/10/2017,445043 Best Buy Software,1,Business Analysis - DNU,-8,120,-864
